y,x1,x2,x3,x4,x5
387,0.283,23,2.5,97,78
408.9,0.312,22.4,2.5,97,78
408.9,0.312,22.4,2.5,97,78
383.42,0.266,23.2,2.5,113,73
383.49,0.266,23.2,2.5,113,73
386.86,0.264,22.8,2.5,113,73
387.34,0.227,22.6,2.5,109,50
385.35,0.227,22.6,2.5,109,50
382.38,0.275,23,2.5,96,49
382.38,0.275,23,2.5,96,49
382.38,0.275,23,2.5,96,49
383.19,0.275,23,2.5,96,49
383.19,0.275,23,2.5,96,49
383.19,0.275,23,2.5,96,49
383.19,0.275,23,2.5,96,50
387.13,0.28,23,2.5,96,49
387.13,0.28,23,2.5,96,49
386.6,0.28,23,2.5,95,49
386.6,0.28,23,2.5,95,49
392.37,0.271,22.8,2.5,118,48
389.92,0.271,22.8,2.5,118,48
399.1,0.301,22.5,2.5,118,48
401,0.306,22.5,2.5,117,51
404.88,0.32,22.1,2.5,110,50
411.62,0.329,22.1,2.5,110,50
411.62,0.329,22.1,2.5,110,50
404.8,0.312,22.4,2.5,98,78
404,0.312,22.4,2.5,97,81
407,0.312,22.4,2.5,97,81
347.1,0.21,24.8,2.5,113,48
369.1,0.247,23.6,2.5,113,48
369.1,0.247,23.6,2.5,113,48
372.1,0.247,24.4,2.5,113,48
380.63,0.262,23.4,2.5,113,48
351.9,0.21,25,2.5,115,55
347.7,0.21,25.2,2.5,115,55
360.77,0.233,24.8,2.5,115,55
363.2,0.228,24.8,2.5,120,49
358.4,0.225,24.8,2.5,120,49
358.4,0.225,24.8,2.5,116,67
363.2,0.235,24.8,2.5,116,67
369.2,0.247,24.6,2.5,116,67
366.75,0.235,24.8,2.5,118,49
366.6,0.235,24.8,2.5,118,49
366.6,0.235,24.8,2.5,121,58
385.28,0.28,22.8,2.5,121,50
404.1,0.295,22.5,2.5,134,50
356,0.225,24.4,2.5,116,30
360.6,0.232,24.1,2.5,116,39
372.2,0.247,24.5,2.5,116,39
372.2,0.247,24.5,2.5,116,39
367.9,0.244,24.1,2.5,116,39
367,0.245,24.5,2.5,116,39
367,0.245,24.5,2.5,116,39
373.19,0.249,24.5,2.5,112,76
372.72,0.249,24.5,2.5,112,76
372.73,0.249,24.5,2.5,112,76
372.72,0.249,24.5,2.5,112,77
377.9,0.249,24.5,2.5,112,77
378.83,0.254,24.5,2.5,112,77
378.85,0.254,24.5,2.5,112,77
382.45,0.268,24.2,2.5,112,77
387.48,0.273,23.4,2.5,112,77
387.1,0.273,23.4,2.5,111,49
386.93,0.273,23.4,2.5,111,49
388.69,0.276,23,2.5,111,49
388.03,0.284,22.7,2.5,102,51
397.41,0.295,22.5,2.5,102,51
397.41,0.295,22.5,2.5,102,51
388.77,0.276,23,2.5,105,50
391.03,0.284,22.7,2.5,105,50
420.1,0.336,21.8,2.5,95,50
357.94,0.22,25.1,2.5,107,80
363.95,0.227,24.6,2.5,107,80
361.99,0.226,25,2.5,103,49
360.4,0.221,24.6,2.5,99,50
363.8,0.228,24.7,2.5,105,49
382.47,0.266,24,2.5,112,51
382.5,0.266,24,2.5,112,51
387.39,0.266,23.4,2.5,112,51
385.71,0.271,23,2.5,112,51
385.71,0.271,23,2.5,112,51
385.71,0.271,23,2.5,109,50
385.71,0.271,23,2.5,109,50
388.25,0.271,22.6,2.5,109,50
388.25,0.271,22.6,2.5,109,50
388.25,0.271,22.6,2.5,109,50
388.25,0.271,22.6,2.5,109,50
388.25,0.271,22.6,2.5,109,50
385.92,0.271,22.6,2.5,109,50
385.92,0.271,22.6,2.5,109,50
385.92,0.271,22.6,2.5,105,51
385.92,0.271,22.6,2.5,105,51
384.35,0.261,22.6,2.5,105,51
384.35,0.261,22.6,2.5,105,51
384.35,0.261,22.6,2.5,105,51
384.35,0.261,22.6,2.5,105,51
382.6,0.261,22.6,2.5,105,51
382.6,0.261,22.6,2.5,105,51
391.35,0.222,24.8,2.5,98,51
356.88,0.227,24.9,2.5,105,49
376.89,0.255,24.2,2.5,105,49
376.89,0.248,24.2,2.5,105,49
376.29,0.255,24.2,2.5,105,49
355.5,0.218,25.2,2.5,102,50
355.5,0.218,25.2,2.5,102,50
363.04,0.225,25,2.5,103,51
363.7,0.225,25,2.5,105,49
366.37,0.235,24.5,2.5,106,51
373.44,0.253,24.3,2.5,106,51
373.36,0.253,24.3,2.5,106,51
373.36,0.253,24.3,2.5,106,51
373.32,0.253,24.3,2.5,101,51
372.9,0.253,24.3,2.5,101,51
371.68,0.253,24.3,2.5,101,51
371.67,0.25,24.3,2.5,101,51
373.24,0.25,24.3,2.5,101,51
385.66,0.265,23.9,2.5,101,51
373.2,0.247,24.1,2.5,96,57
370.4,0.25,24.6,2.5,96,78
374.16,0.248,24.2,2.5,107,49
374.26,0.248,24.2,2.5,102,51
374.17,0.248,24.2,2.5,81,51
374.2,0.256,24.1,2.5,99,50
385.3,0.272,20.7,2.5,99,50
375.9,0.256,24.1,2.5,99,50
383.07,0.267,22.7,2.5,100,50
385.74,0.267,23.3,2.5,100,50
386.29,0.267,22.7,2.5,100,50
383.07,0.267,22.7,2.5,100,50
383.07,0.267,22.7,2.5,100,49
385.7,0.267,22.7,2.5,100,49
385.7,0.267,22.7,2.5,100,49
389.2,0.277,23.1,2.5,98,49
389.2,0.277,23.1,2.5,98,49
389.2,0.277,23.1,2.5,98,49
389.4,0.277,23.1,2.5,98,49
389.4,0.277,23.1,2.5,98,49
361.1,0.232,24.1,2.5,89,68
366.92,0.229,25.1,2.5,111,61
367.51,0.224,25.1,2.5,111,60
364.3,0.227,24.9,2.5,111,60
366.3,0.229,24.7,2.5,111,60
366.3,0.229,24.7,2.5,111,60
366.3,0.229,24.7,2.5,111,60
366.3,0.229,24.7,2.5,111,60
366.3,0.229,24.7,2.5,111,60
364.76,0.229,24.7,2.5,111,61
364.76,0.229,24.7,2.5,111,61
364.76,0.229,24.7,2.5,111,61
364.76,0.229,24.7,2.5,111,61
394.45,0.282,22.8,2.5,111,61
394.45,0.282,22.8,2.5,111,61
394.51,0.282,22.8,2.5,111,61
372.4,0.247,24.1,2.5,95,75
375.17,0.247,24.1,2.5,99,61
375.43,0.245,24.1,2.5,100,60
372.75,0.242,24.1,2.5,100,60
372.74,0.232,24.1,2.5,100,60
372.74,0.232,24.1,2.5,102,60
372.74,0.232,24.1,2.5,102,60
372.73,0.232,24.1,2.5,102,60
372.83,0.232,24.1,2.5,103,58
372.82,0.23,24.1,2.5,103,58
372.2,0.23,24.3,2.5,104,59
379.19,0.263,23.9,2.5,107,50
380.16,0.261,23.9,2.5,106,51
362.7,0.247,24.2,2.5,95,51
393.2,0.306,22,2.5,95,51
362.3,0.249,24.2,2.5,100,61
366.2,0.249,24.2,2.5,100,61
366.2,0.249,24.2,2.5,100,61
363.15,0.246,24.2,2.5,101,67
369.51,0.246,24.2,2.5,101,67
369.51,0.246,24.2,2.5,101,67
369.51,0.246,24.2,2.5,107,74
369.51,0.246,24.2,2.5,107,74
368.25,0.246,24.2,2.5,107,74
376.89,0.28,23.7,2.5,96,49
380.23,0.28,23.7,2.5,96,49
384.34,0.277,23.9,2.5,110,80
377.63,0.277,23.9,2.5,110,80
378.16,0.28,23.7,2.5,98,51
378.5,0.266,24,2.5,107,81
389.59,0.298,22.8,2.5,105,51
389.63,0.298,22.8,2.5,105,51
397.16,0.296,25.2,2.5,105,51
397.21,0.296,25.2,2.5,105,51
397.19,0.296,25.2,2.5,105,51
397.16,0.296,25.2,2.5,105,51
395.01,0.298,22.8,2.5,105,51
397.16,0.298,22.8,2.5,105,51
399.86,0.315,21.9,2.5,92,49
409.2,0.32,24,2.5,94,71
408.7,0.32,22,2.5,94,49
366.28,0.25,24.4,2.5,103,50
362.73,0.243,24.4,2.5,103,50
362.77,0.243,24.4,2.5,103,50
362.78,0.243,24.4,2.5,103,50
379.42,0.28,24.9,2.5,103,50
379.4,0.28,23.5,2.5,97,49
391.7,0.3,25,2.5,97,49
382.97,0.275,23.1,2.5,102,76
384,0.275,23.1,2.5,99,81
383.82,0.275,23.1,2.5,99,81
387.97,0.275,23.1,2.5,99,81
377.8,0.262,22.8,2.5,103,75
389.2,0.303,25,2.5,96,48
389.2,0.303,25,2.5,96,48
389.2,0.303,25,2.5,96,48
392.55,0.27,24.6,2.5,99,75
378.45,0.266,23.7,2.5,88,50
381.5,0.274,24.4,2.5,85,50
402.45,0.312,22.6,2.5,85,50
399.5,0.312,22.6,2.5,85,50
384.2,0.274,24.4,2.5,83,51
380.43,0.27,24.1,2.5,86,53
381.02,0.27,24.1,2.5,86,53
386.05,0.27,24.1,2.5,86,53
380.2,0.255,23.4,2.5,81,50
378.4,0.255,23.4,2.5,81,50
423.27,0.255,23.4,2.5,81,50
395.2,0.306,22,2.5,87,50
395.2,0.306,22,2.5,87,50
398.2,0.306,22,2.5,85,51
398.2,0.306,22,2.5,85,51
420,0.335,22,2.5,90,50
369.1,0.252,24.6,2.5,98,67
374.3,0.254,24.6,2.5,98,67
378.3,0.262,24.6,2.5,98,67
378.3,0.262,24.6,2.5,98,67
382.98,0.262,24.6,2.5,98,67
382.98,0.262,24.6,2.5,98,67
382.32,0.262,24.6,2.5,98,67
370.34,0.243,24.8,2.5,89,61
373.1,0.247,24.8,2.5,89,61
379.58,0.253,24.8,2.5,89,61
379.58,0.253,24.8,2.5,89,61
365.2,0.245,24.9,2.5,115,74
365.2,0.245,24.9,2.5,115,74
370,0.245,24.9,2.5,117,73
373.2,0.245,24.9,2.5,118,75
373.2,0.245,24.9,2.5,118,75
370.8,0.245,24.9,2.5,122,68
372.4,0.251,24.6,2.5,122,68
372.4,0.251,24.6,2.5,122,68
372.2,0.268,24.7,2.5,110,49
372.2,0.268,24.7,2.5,110,49
380.6,0.275,23.5,2.5,110,49
380.6,0.275,23.5,2.5,110,49
379.1,0.265,24.7,2.5,105,45
377.02,0.264,24.3,2.5,91,58
385.57,0.284,23.4,2.5,96,49
385.6,0.284,23.4,2.5,96,49
385.8,0.288,23.4,2.5,95,39
388.48,0.288,23.4,2.5,95,39
373.8,0.249,23.7,2.5,80,66
368.15,0.249,23.7,2.5,80,66
368.15,0.249,23.7,2.5,93,50
368.15,0.249,23.7,2.5,93,50
377.47,0.252,23.7,2.5,93,50
377.39,0.252,23.7,2.5,93,50
377.39,0.252,23.7,2.5,93,50
381.7,0.26,24.5,2.5,93,50
371.5,0.256,24.9,2.5,101,64
371.5,0.256,24.9,2.5,101,64
379.1,0.265,24.7,2.5,101,64
373.6,0.265,24.7,2.5,101,64
373.6,0.265,24.7,2.5,101,64
372.62,0.249,24.9,2.5,70,61
372.66,0.249,24.9,2.5,70,61
370.01,0.249,24.4,2.5,70,61
372.93,0.249,24.9,2.5,70,61
375.91,0.258,24.5,2.5,92,51
382.67,0.273,23.5,2.5,92,51
382.69,0.268,24.2,2.5,92,51
375.72,0.255,24.5,2.5,92,51
375.73,0.255,24.5,2.5,92,51
373.9,0.255,24.5,2.5,101,50
373.9,0.255,24.5,2.5,101,50
373.1,0.26,24.5,2.5,101,50
373.8,0.26,24.5,2.5,94,50
373.8,0.26,24.5,2.5,94,50
377.6,0.26,24.5,2.5,94,50
385.4,0.28,23.1,2.5,94,50
379.1,0.265,24.7,2.5,98,55
380.6,0.275,23.5,2.5,96,56
380.9,0.275,23.5,2.5,96,56
386.4,0.275,24.5,2.5,106,51
396.92,0.295,23.5,2.5,98,50
391.13,0.295,23,2.5,98,50
391.89,0.295,23,2.5,98,50
394.43,0.295,23,2.5,98,50
394.22,0.285,23.8,2.5,105,51
395.5,0.29,23.4,2.5,112,50
395.51,0.297,23.2,2.5,112,50
394.63,0.297,23.2,2.5,112,50
355.89,0.21,25.2,2.5,114,76
379.47,0.26,24.5,2.5,114,76
384.35,0.27,23.2,2.5,114,76
384.44,0.27,23.2,2.5,114,76
386.1,0.276,23,2.5,100,65
386.93,0.276,23,2.5,100,65
384.47,0.281,22.8,2.5,106,59
384.47,0.281,22.8,2.5,106,59
387.1,0.276,23,2.5,101,76
383.79,0.278,23,2.5,101,79
383.79,0.278,23,2.5,101,79
382.39,0.278,23,2.5,101,79
385.76,0.278,23,2.5,101,79
386.39,0.278,23,2.5,101,79
386,0.278,23,2.5,95,74
382.72,0.278,23.2,2.5,95,74
388.39,0.281,22.8,2.5,107,59
367.7,0.242,25.2,2.5,64,69
367.69,0.242,25.2,2.5,64,69
363.71,0.242,25.2,2.5,64,69
363.72,0.242,25.2,2.5,74,77
378.12,0.242,25.2,2.5,74,77
365.86,0.248,25,2.5,96,59
365.86,0.248,25,2.5,96,59
370.79,0.255,25.2,2.5,57,64
370.79,0.25,25.2,2.5,57,64
376.07,0.263,25.2,2.5,57,64
370.7,0.263,25.2,2.5,57,64
373.4,0.265,24.8,2.5,96,59
373.4,0.265,24.8,2.5,96,59
372.95,0.265,24.8,2.5,96,59
372.7,0.29,24,2.5,107,59
374.6,0.278,25,2.5,107,59
379,0.272,24.3,2.5,107,59
379.1,0.272,24.3,2.5,107,59
370.15,0.265,24.8,2.5,97,61
373.9,0.265,24.8,2.5,97,61
370.15,0.261,24.8,2.5,97,61
371.9,0.257,25,2.5,86,79
374.2,0.257,25,2.5,86,79
374.2,0.257,25,2.5,86,79
374.4,0.265,24.8,2.5,86,79
370.9,0.257,25,2.5,86,77
381.3,0.276,24.4,2.5,86,77
371.91,0.257,24.5,2.5,99,59
414.81,0.329,22.5,2.5,99,59
370.34,0.278,25.2,2.5,40,41
372.07,0.278,25.2,2.5,40,41
371.95,0.278,25.2,2.5,40,41
370.49,0.268,25.2,2.5,49,53
377.9,0.279,24.6,2.5,90,48
391.1,0.279,24.6,2.5,90,48
378.64,0.274,23.7,2.5,97,51
401.3,0.312,22.5,2.5,97,51
401.98,0.312,22.5,2.5,97,51
379.07,0.27,24.2,2.5,94,51
378.7,0.272,24.3,2.5,94,51
386.09,0.276,24.4,2.5,80,79
381.3,0.276,24.4,2.5,82,75
381.3,0.276,24.4,2.5,82,75
384.2,0.296,23.4,2.5,92,51
385.2,0.296,23.4,2.5,92,51
385.2,0.296,23.4,2.5,92,51
391.1,0.279,24.6,2.5,92,51
364.77,0.244,24.8,2.5,113,77
362.91,0.242,24.8,2.5,113,77
363.7,0.242,24.8,2.5,114,72
368.03,0.242,24.8,2.5,114,72
368.03,0.242,24.8,2.5,118,73
368.16,0.242,24.8,2.5,118,73
369.9,0.242,24.6,2.5,121,75
369.28,0.244,24.8,2.5,108,76
372.34,0.253,24.4,2.5,105,67
368.17,0.244,24.7,2.5,109,76
368.19,0.244,25,2.5,109,76
371,0.259,24.4,2.5,86,49
371,0.259,24.4,2.5,86,49
395.9,0.301,22.5,2.5,86,49
370.6,0.256,24.4,2.5,89,50
371.5,0.256,24.4,2.5,89,50
371.4,0.256,24.4,2.5,93,49
371.77,0.258,24.4,2.5,94,60
371.75,0.258,24.4,2.5,94,60
371.58,0.258,24.4,2.5,94,60
380.84,0.272,24.3,2.5,107,67
386.1,0.282,22.7,2.5,107,67
408,0.316,21.8,2.5,84,51
422.1,0.338,21.9,2.5,108,50
363.62,0.233,24.6,2.5,120,78
363.62,0.233,24.6,2.5,120,78
367.72,0.239,24.6,2.5,120,78
362.23,0.223,24.6,2.5,128,49
361.18,0.22,24.6,2.5,128,49
361.17,0.22,24.6,2.5,128,49
392.06,0.275,25.9,2.5,128,49
389.1,0.275,25.9,2.5,128,49
369.69,0.253,24.8,2.5,113,79
369.69,0.253,24.8,2.5,113,79
369.69,0.253,24.8,2.5,113,79
370.62,0.253,24.9,2.5,113,79
369.98,0.253,24.9,2.5,113,79
363.6,0.239,24.6,2.5,112,81
363.6,0.239,24.6,2.5,112,81
371.2,0.25,24.9,2.5,112,81
374.81,0.253,24.7,2.5,109,82
373.9,0.222,25.2,2.5,109,82
375.94,0.253,24.8,2.5,109,78
373.71,0.253,24.8,2.5,109,78
373.36,0.253,24.8,2.5,109,78
373.98,0.253,24.8,2.5,109,77
373.98,0.253,24.8,2.5,114,80
373.96,0.253,24.8,2.5,114,80
371.19,0.253,24.9,2.5,114,80
380.53,0.277,24,2.5,103,48
392.13,0.275,25.9,2.5,121,50
389.29,0.275,25.9,2.5,121,50
434.2,0.371,22.5,2.5,89,49
365.2,0.234,24.8,2.5,94,51
365.2,0.234,24.8,2.5,94,51
376.2,0.261,24.8,2.5,94,51
376.2,0.261,24.8,2.5,94,51
375.5,0.258,24.8,2.5,94,51
376.2,0.261,24.8,2.5,94,51
374.82,0.248,25.1,2.5,92,73
372.05,0.269,24.7,2.5,92,73
373.42,0.251,25.1,2.5,95,78
373.6,0.283,24.5,2.5,95,78
373.42,0.251,25.1,2.5,95,78
371.47,0.252,24.5,2.5,86,54
371.47,0.252,24.5,2.5,86,54
383.6,0.269,24.3,2.5,86,54
383.6,0.269,24.3,2.5,86,54
381.5,0.269,24.3,2.5,86,54
374.3,0.258,24.8,2.5,94,49
377.3,0.256,24.8,2.5,102,50
376.4,0.252,24.8,2.5,102,50
372.04,0.269,24.7,2.5,87,69
382.77,0.262,24.5,2.5,83,50
418.9,0.283,24.5,2.5,83,50
410.3,0.32,22.1,2.5,95,49
372.57,0.252,25.1,2.5,102,78
394.11,0.285,24.3,2.5,102,78
392.86,0.285,24.3,2.5,102,78
392.7,0.285,24.3,2.5,102,78
373.5,0.251,25.1,2.5,94,81
373.5,0.251,25.1,2.5,94,81
384.2,0.296,23.4,2.5,101,55
384.2,0.296,23.4,2.5,101,55
364.53,0.249,24.7,2.5,104,50
366.98,0.249,24.7,2.5,104,50
364.29,0.249,24.7,2.5,104,50
364.29,0.249,24.7,2.5,104,50
366.89,0.237,24.5,2.5,104,50
364.4,0.232,24.5,2.5,106,78
368.36,0.237,24.5,2.5,108,81
369.31,0.237,24.5,2.5,108,81
369.14,0.237,24.5,2.5,108,81
374.41,0.253,24.7,2.5,99,49
375.73,0.253,24.7,2.5,99,49
375.44,0.249,24.7,2.5,100,56
371.49,0.249,24.7,2.5,100,56
371.5,0.247,24.7,2.5,94,72
369.17,0.247,24.7,2.5,98,76
371.96,0.247,24.7,2.5,98,76
370.15,0.25,24.7,2.5,98,76
375.23,0.25,24.7,2.5,104,73
375.23,0.253,24.6,2.5,104,73
374.31,0.251,24.5,2.5,91,70
374.31,0.251,24.5,2.5,91,70
374.34,0.26,24.4,2.5,91,70
371.37,0.25,24.3,2.5,87,51
370.37,0.254,24.3,2.5,87,51
375.32,0.257,24.3,2.5,87,51
370.37,0.254,24.3,2.5,80,56
372.88,0.254,24.4,2.5,80,56
370.05,0.254,24.4,2.5,94,61
370.04,0.254,24.4,2.5,94,61
375.05,0.254,24.4,2.5,93,51
375.8,0.252,24.5,2.5,93,51
375.2,0.252,24.5,2.5,93,51
375.07,0.254,24.4,2.5,93,51
372.04,0.253,24.6,2.5,99,78
372.11,0.253,24.3,2.5,102,59
371.29,0.256,24.3,2.5,102,59
370.1,0.256,24.3,2.5,102,59
370.1,0.256,24.3,2.5,99,61
370.1,0.256,24.3,2.5,99,61
374.89,0.256,24.3,2.5,99,61
379.72,0.261,24.3,2.5,99,61
378.74,0.265,24.3,2.5,84,61
370.11,0.261,24.3,2.5,84,61
370.13,0.261,24.3,2.5,84,61
382.3,0.284,23.9,2.5,84,61
379.09,0.267,24.4,2.5,94,58
380.68,0.261,24.3,2.5,101,60
392.3,0.295,22.3,2.5,101,60
394.52,0.295,22.3,2.5,101,60
393.3,0.295,22.3,2.5,101,60
380.9,0.27,24.4,2.5,87,60
380.82,0.27,24.4,2.5,90,60
381.93,0.27,24.4,2.5,90,60
381.94,0.27,24.4,2.5,87,57
384.83,0.27,24.4,2.5,87,57
383.44,0.27,24.4,2.5,87,60
380.1,0.265,24.4,2.5,87,60
380.1,0.275,23.8,2.5,85,50
396.14,0.3,22.2,2.5,85,50
396.14,0.3,22.2,2.5,85,50
397.3,0.3,22.2,2.5,85,50
416.7,0.3,22.2,2.5,85,50
381.1,0.28,23.8,2.5,85,51
384.7,0.284,23.8,2.5,85,51
384.7,0.284,23.8,2.5,85,51
384.35,0.284,23.8,2.5,87,50
381.95,0.284,23.9,2.5,87,50
380.1,0.27,24.4,2.5,84,65
381.3,0.267,24.4,2.5,84,65
380.5,0.27,24.4,2.5,87,49
380.1,0.265,24.4,2.5,87,49
394.7,0.292,22.8,2.5,89,67
394.7,0.292,22.8,2.5,89,67
394.7,0.292,22.8,2.5,89,67
416.38,0.345,21,2.5,85,47
419.37,0.342,21,2.5,95,49
368.02,0.25,24.8,2.5,105,49
382.57,0.25,24.8,2.5,105,49
374.4,0.266,23.6,2.5,85,40
372.6,0.266,23.6,2.5,85,40
373.4,0.266,23.6,2.5,85,40
385.1,0.286,22.2,2.5,85,40
375.37,0.259,24.6,2.5,89,67
410.67,0.343,22.4,2.5,89,67
410.67,0.343,22.4,2.5,89,67
411.97,0.336,22.4,2.5,89,67
373.27,0.318,21.8,2.5,79,51
408.06,0.318,21.8,2.5,79,51
374.2,0.259,21.8,2.5,80,54
374.2,0.259,21.8,2.5,80,54
374.2,0.259,21.8,2.5,80,54
377.73,0.266,23.8,2.5,94,51
418.62,0.336,24.3,2.5,94,51
377.72,0.27,24.3,2.5,96,51
383.16,0.273,24.8,2.5,96,51
382.07,0.277,24.8,2.5,101,51
382.93,0.274,23.6,2.5,89,68
378.94,0.27,23.8,2.5,89,68
383.28,0.27,23.8,2.5,89,68
382.8,0.286,22.4,2.5,86,40
387.05,0.283,22.8,2.5,89,55
381.28,0.283,23.3,2.5,89,55
426.35,0.355,21.8,2.5,92,75
365.3,0.246,23,2.5,117,54
371.2,0.251,23,2.5,117,54
371.2,0.251,23,2.5,117,54
389.5,0.286,24,2.5,117,54
389.5,0.286,24,2.5,117,54
371.2,0.254,22.4,2.5,113,50
368,0.25,22.4,2.5,113,50
378.4,0.267,22.4,2.5,113,50
416.7,0.341,20,2.5,113,50
367.5,0.25,24.2,2.5,94,60
383.15,0.269,24,2.5,94,60
383.15,0.269,24,2.5,94,60
365.3,0.246,23,2.5,94,61
367.2,0.246,23,2.5,94,61
378.5,0.276,24,2.5,94,61
378.6,0.27,23.8,2.5,94,61
382.98,0.269,24,2.5,86,45
415.25,0.339,21.7,2.5,86,45
411.7,0.339,21.6,2.5,86,45
383.07,0.269,24,2.5,89,61
389.7,0.29,21.1,2.5,118,34
389.7,0.29,21.1,2.5,118,34
392,0.29,21.1,2.5,117,50
386.9,0.29,21.1,2.5,121,51
386.9,0.29,21.1,2.5,121,51
386.9,0.29,21.1,2.5,121,51
411.7,0.326,21,2.5,119,73
414.7,0.337,21,2.5,122,80
369.52,0.25,24.6,2.5,93,51
364.85,0.25,24.6,2.5,93,51
366.46,0.25,24.6,2.5,93,51
340.3,0.248,24.9,2.5,91,50
369.34,0.248,24.9,2.5,91,50
369.02,0.248,24.9,2.5,91,50
371.05,0.255,24.5,2.5,98,39
380.65,0.288,23.9,2.5,98,39
383.15,0.288,23.9,2.5,98,39
367.15,0.251,24.8,2.5,103,47
368.29,0.25,24.9,2.5,95,50
371.04,0.25,24.6,2.5,95,50
366.2,0.247,24.7,2.5,93,50
372.3,0.263,23.8,2.5,101,67
372.3,0.263,23.8,2.5,101,67
372.3,0.263,23.8,2.5,101,67
370.02,0.243,25,2.5,94,50
369.3,0.243,25,2.5,94,50
371.62,0.248,25,2.5,90,50
371.65,0.25,25,2.5,91,50
373.25,0.255,24.8,2.5,91,50
372.5,0.259,24.8,2.5,93,49
372.5,0.259,24.8,2.5,93,49
378.6,0.259,24.8,2.5,93,49
387.87,0.275,24.1,2.5,90,51
387.87,0.275,24.1,2.5,90,51
384.7,0.275,24.1,2.5,90,51
380.85,0.288,23.9,2.5,100,40
381.95,0.288,23.9,2.5,100,40
384.7,0.275,24.1,2.5,106,51
384.3,0.281,24,2.5,105,50
384.11,0.281,24,2.5,105,49
401,0.306,22.1,2.5,108,52
401,0.306,22.1,2.5,108,52
420.77,0.341,21.3,2.5,108,52
415.35,0.341,21.3,2.5,108,52
415.9,0.341,21.3,2.5,108,52
378.7,0.273,24.7,2.5,99,60
374.7,0.265,24.7,2.5,99,60
378.51,0.262,24.7,2.5,102,58
376.14,0.262,24.7,2.5,107,58
372.22,0.262,24.7,2.5,107,58
373.89,0.257,24.7,2.5,107,62
376.09,0.26,24.7,2.5,107,62
376.09,0.26,24.7,2.5,107,62
376.09,0.26,24.7,2.5,108,61
376.09,0.26,24.7,2.5,108,61
378.24,0.274,24.7,2.5,108,61
374.7,0.27,24.8,2.5,90,50
378.1,0.257,24.9,2.5,90,43
413.5,0.331,22.4,2.5,90,43
412.7,0.331,22.2,2.5,90,43
378.3,0.267,25.1,2.5,85,45
378.3,0.267,25.1,2.5,85,45
378.3,0.267,25.1,2.5,85,45
381.28,0.266,24.7,2.5,93,66
381.59,0.266,24.7,2.5,93,66
377.3,0.274,24.7,2.5,105,61
378.4,0.278,24.2,2.5,97,60
383.9,0.287,23.7,2.5,97,60
387.6,0.292,23.2,2.5,97,60
381.2,0.27,24.7,2.5,89,50
390.98,0.285,22.7,2.5,89,50
390.7,0.29,23.2,2.5,89,50
417.1,0.34,21.5,2.5,89,50
380.7,0.266,24.7,2.5,73,54
382.2,0.266,24.7,2.5,73,54
381.6,0.28,24.5,2.5,86,49
382.7,0.283,24,2.5,86,49
381.6,0.28,24.5,2.5,86,49
381.6,0.28,24.5,2.5,86,49
384.3,0.283,23.1,2.5,86,51
388.56,0.29,23,2.5,85,45
381.7,0.277,25,2.5,85,45
389.7,0.291,21.3,2.5,88,45
420.93,0.34,21.5,2.5,92,51
420.5,0.35,22,2.5,95,78
373.88,0.26,23.5,2.5,102,77
383.66,0.265,23.2,2.5,102,77
383.62,0.265,22.5,2.5,102,77
380.41,0.27,22.6,2.5,93,80
378.47,0.265,22.9,2.5,93,80
388.84,0.29,22.1,2.5,93,80
378.44,0.265,23.2,2.5,97,81
378.42,0.26,23.5,2.5,99,76
383.91,0.28,22.1,2.5,108,51
387.1,0.288,23.2,2.5,93,66
387.1,0.288,23.2,2.5,93,66
383.8,0.285,23,2.5,92,60
423.1,0.347,21.6,2.5,92,60
382.3,0.267,21.9,2.5,112,49
373.72,0.259,24.3,2.5,105,52
371.22,0.259,24.3,2.5,106,50
377.24,0.259,24.3,2.5,106,50
377.24,0.259,24.3,2.5,106,50
378.08,0.263,23.8,2.5,95,52
373.19,0.257,23.8,2.5,91,51
373.19,0.257,23.8,2.5,91,51
373.21,0.257,23.8,2.5,91,51
394.6,0.297,21.8,2.5,91,51
376.14,0.257,23.8,2.5,99,49
376.11,0.257,23.8,2.5,99,49
371.65,0.256,24,2.5,104,48
392.76,0.3,21.8,2.5,89,49
424.17,0.29,23.3,2.5,85,78
365.5,0.246,24.7,2.5,99,58
381,0.275,24.4,2.5,99,58
417.8,0.345,21.5,2.5,99,58
368.02,0.246,24.7,2.5,96,51
379.66,0.264,24.2,2.5,96,51
377.24,0.264,24.2,2.5,96,51
377.2,0.264,24.2,2.5,96,51
370.02,0.246,24.7,2.5,97,48
365.93,0.246,24.7,2.5,98,51
368.95,0.246,24.7,2.5,92,61
368.95,0.246,24.7,2.5,92,61
368.95,0.246,24.7,2.5,92,61
366.7,0.246,24.7,2.5,92,61
367.71,0.245,24.4,2.5,110,68
376.34,0.26,24.2,2.5,110,68
370.89,0.247,24.4,2.5,113,52
366.63,0.247,24.4,2.5,113,52
366.63,0.247,24.4,2.5,113,52
378.68,0.27,24,2.5,113,52
378.68,0.27,24,2.5,113,52
367.3,0.255,24.2,2.5,110,49
380.9,0.275,23.8,2.5,110,49
380.9,0.275,23.8,2.5,110,49
380.9,0.275,23.8,2.5,110,49
373.4,0.255,24.3,2.5,108,49
373.4,0.255,24.3,2.5,108,49
366.7,0.25,24.2,2.5,113,52
366.7,0.25,24.2,2.5,113,52
372.7,0.259,24.3,2.5,104,60
